engine,elapsed_s,txn_index,success,latency_ms,error_message
tidb,14.52,2512,1,3.573,
tidb,14.53,2513,1,4.272,
tidb,14.53,2514,1,4.026,
tidb,14.54,2515,1,3.822,
tidb,14.54,2516,1,3.944,
tidb,14.54,2517,1,4.068,
tidb,14.55,2518,1,4.442,
tidb,14.55,2519,1,4.096,
tidb,14.56,2520,1,5.185,
tidb,14.56,2521,1,5.785,
tidb,14.57,2522,1,6.104,
tidb,14.57,2523,1,6.800,
tidb,14.58,2524,1,7.647,
tidb,14.59,2525,1,6.659,
tidb,14.59,2526,1,7.113,
tidb,14.60,2527,1,7.426,
tidb,14.61,2528,1,6.942,
tidb,14.62,2529,1,7.252,
tidb,14.62,2530,1,7.212,
tidb,14.63,2531,1,6.964,
tidb,14.64,2532,1,6.658,
tidb,14.64,2533,1,6.777,
tidb,14.65,2534,1,7.033,
tidb,14.66,2535,1,6.434,
tidb,14.67,2536,1,5.867,
tidb,14.67,2537,1,5.782,
tidb,14.68,2538,1,6.181,
tidb,14.68,2539,1,6.992,
tidb,14.69,2540,1,6.878,
tidb,14.70,2541,1,7.150,
tidb,14.70,2542,1,7.252,
tidb,14.71,2543,1,6.466,
tidb,14.72,2544,1,6.616,
tidb,14.72,2545,1,6.548,
tidb,14.73,2546,1,6.768,
tidb,14.74,2547,1,6.159,
tidb,14.74,2548,1,6.123,
tidb,14.75,2549,1,5.380,
tidb,14.76,2550,1,6.453,
tidb,14.76,2551,1,7.201,
tidb,14.77,2552,1,6.367,
tidb,14.78,2553,1,6.674,
tidb,14.78,2554,1,6.544,
tidb,14.79,2555,1,6.220,
tidb,14.80,2556,1,6.013,
tidb,14.80,2557,1,6.166,
tidb,14.81,2558,1,6.376,
tidb,14.81,2559,1,6.129,
tidb,14.82,2560,1,5.655,
tidb,14.83,2561,1,6.754,
tidb,14.83,2562,1,6.806,
tidb,14.84,2563,1,7.787,
tidb,14.85,2564,1,6.410,
tidb,14.85,2565,1,7.378,
tidb,14.86,2566,1,6.107,
tidb,14.87,2567,1,5.621,
tidb,14.87,2568,1,5.898,
tidb,14.88,2569,1,5.912,
tidb,14.89,2570,1,6.655,
tidb,14.89,2571,1,6.096,
tidb,14.90,2572,1,6.493,
tidb,14.90,2573,1,6.985,
tidb,14.91,2574,1,6.675,
tidb,14.92,2575,1,6.638,
tidb,14.93,2576,1,7.074,
tidb,14.93,2577,1,7.228,
tidb,14.94,2578,1,7.536,
tidb,14.95,2579,1,6.761,
tidb,14.95,2580,1,7.385,
tidb,14.96,2581,1,7.058,
tidb,14.97,2582,1,7.541,
tidb,14.98,2583,1,7.041,
tidb,14.98,2584,1,6.778,
tidb,14.99,2585,1,7.189,
tidb,15.00,2586,1,6.070,
tidb,15.00,2587,1,4.544,
tidb,15.01,2588,1,4.844,
tidb,15.01,2589,1,5.523,
tidb,15.02,2590,1,6.380,
tidb,15.02,2591,1,6.855,
tidb,15.03,2592,1,6.706,
tidb,15.04,2593,1,7.279,
tidb,15.05,2594,1,6.911,
tidb,15.05,2595,1,6.597,
tidb,15.06,2596,1,7.425,
tidb,15.07,2597,1,6.981,
tidb,15.07,2598,1,7.346,
tidb,15.08,2599,1,7.132,
tidb,15.09,2600,1,7.284,
tidb,15.10,2601,1,7.444,
tidb,15.10,2602,1,7.674,
tidb,15.11,2603,1,7.991,
tidb,15.12,2604,1,7.273,
tidb,15.13,2605,1,13.302,
tidb,15.14,2606,1,8.085,
tidb,15.15,2607,1,6.914,
tidb,15.15,2608,1,8.315,
tidb,15.16,2609,1,6.788,
tidb,15.17,2610,1,7.382,
tidb,15.18,2611,1,5.281,
tidb,15.18,2612,1,4.753,
tidb,15.19,2613,1,4.051,
tidb,15.19,2614,1,4.044,
tidb,15.20,2615,1,4.323,
tidb,15.20,2616,1,4.778,
tidb,15.21,2617,1,5.023,
tidb,15.21,2618,1,5.348,
tidb,15.22,2619,1,5.392,
tidb,15.22,2620,1,5.579,
tidb,15.23,2621,1,5.375,
tidb,15.23,2622,1,5.313,
tidb,15.24,2623,1,7.161,
tidb,15.24,2624,1,5.148,
tidb,15.25,2625,1,5.036,
tidb,15.25,2626,1,6.240,
tidb,15.26,2627,1,6.444,
tidb,15.27,2628,1,6.807,
tidb,15.27,2629,1,7.465,
tidb,15.28,2630,1,7.495,
tidb,15.29,2631,1,7.215,
tidb,15.30,2632,1,7.260,
tidb,15.30,2633,1,7.295,
tidb,15.31,2634,1,6.823,
tidb,15.32,2635,1,7.730,
tidb,15.33,2636,1,7.427,
tidb,15.33,2637,1,7.535,
tidb,15.34,2638,1,6.620,
tidb,15.35,2639,1,6.730,
tidb,15.35,2640,1,7.598,
tidb,15.36,2641,1,7.326,
tidb,15.37,2642,1,7.447,
tidb,15.38,2643,1,6.761,
tidb,15.38,2644,1,6.487,
tidb,15.39,2645,1,7.748,
tidb,15.40,2646,1,7.349,
tidb,15.41,2647,1,5.368,
tidb,15.41,2648,1,4.784,
tidb,15.42,2649,1,4.537,
tidb,15.42,2650,1,4.114,
tidb,15.42,2651,1,4.242,
tidb,15.43,2652,1,4.107,
tidb,15.43,2653,1,4.122,
tidb,15.44,2654,1,4.150,
tidb,15.44,2655,1,4.091,
tidb,15.45,2656,1,3.957,
tidb,15.45,2657,1,3.905,
tidb,15.45,2658,1,4.514,
tidb,15.46,2659,1,4.747,
tidb,15.46,2660,1,4.487,
tidb,15.47,2661,1,4.617,
tidb,15.47,2662,1,4.106,
tidb,15.48,2663,1,5.529,
tidb,15.48,2664,1,5.017,
tidb,15.49,2665,1,4.581,
tidb,15.49,2666,1,4.161,
tidb,15.50,2667,1,4.166,
tidb,15.50,2668,1,4.048,
tidb,15.50,2669,1,4.051,
tidb,15.51,2670,1,4.127,
tidb,15.51,2671,1,4.472,
tidb,15.52,2672,1,4.606,
tidb,15.52,2673,1,4.230,
tidb,15.53,2674,1,4.238,
tidb,15.53,2675,1,4.305,
tidb,15.53,2676,1,4.073,
tidb,15.54,2677,1,3.875,
tidb,15.54,2678,1,4.553,
tidb,15.55,2679,1,4.767,
tidb,15.55,2680,1,5.090,
tidb,15.56,2681,1,5.437,
tidb,15.56,2682,1,5.706,
tidb,15.57,2683,1,6.498,
tidb,15.57,2684,1,6.008,
tidb,15.58,2685,1,7.269,
tidb,15.59,2686,1,6.035,
tidb,15.59,2687,1,6.206,
tidb,15.60,2688,1,5.889,
tidb,15.61,2689,1,6.495,
tidb,15.61,2690,1,6.657,
tidb,15.62,2691,1,5.708,
tidb,15.62,2692,1,5.145,
tidb,15.63,2693,1,5.153,
tidb,15.64,2694,1,5.348,
tidb,15.64,2695,1,5.015,
tidb,15.65,2696,1,5.347,
tidb,15.65,2697,1,5.902,
tidb,15.66,2698,1,6.909,
tidb,15.66,2699,1,6.735,
tidb,15.67,2700,1,6.671,
tidb,15.68,2701,1,7.183,
tidb,15.68,2702,1,6.980,
tidb,15.69,2703,1,8.204,
tidb,15.70,2704,1,7.199,
tidb,15.71,2705,1,7.533,
tidb,15.71,2706,1,7.018,
tidb,15.72,2707,1,7.094,
tidb,15.73,2708,1,7.077,
tidb,15.74,2709,1,7.208,
tidb,15.74,2710,1,7.727,
tidb,15.75,2711,1,7.548,
tidb,15.76,2712,1,5.930,
tidb,15.76,2713,1,7.193,
tidb,15.77,2714,1,7.257,
tidb,15.78,2715,1,6.689,
tidb,15.79,2716,1,6.823,
tidb,15.79,2717,1,7.423,
tidb,15.80,2718,1,7.217,
tidb,15.81,2719,1,7.083,
tidb,15.82,2720,1,6.684,
tidb,15.82,2721,1,7.775,
tidb,15.83,2722,1,6.386,
tidb,15.84,2723,1,6.172,
tidb,15.84,2724,1,6.877,
tidb,15.85,2725,1,5.889,
tidb,15.86,2726,1,6.016,
tidb,15.86,2727,1,7.003,
tidb,15.87,2728,1,6.126,
tidb,15.87,2729,1,5.313,
tidb,15.88,2730,1,5.721,
tidb,15.89,2731,1,5.811,
tidb,15.89,2732,1,4.713,
tidb,15.90,2733,1,4.352,
tidb,15.90,2734,1,3.784,
tidb,15.90,2735,1,4.654,
tidb,15.91,2736,1,5.026,
tidb,15.91,2737,1,5.129,
tidb,15.92,2738,1,4.477,
tidb,15.92,2739,1,4.885,
tidb,15.93,2740,1,4.489,
tidb,15.93,2741,1,4.082,
tidb,15.94,2742,1,4.137,
tidb,15.94,2743,1,5.118,
tidb,15.95,2744,1,4.847,
tidb,15.95,2745,1,4.262,
tidb,15.96,2746,1,3.928,
tidb,15.96,2747,1,3.935,
tidb,15.96,2748,1,4.216,
tidb,15.97,2749,1,4.707,
tidb,15.97,2750,1,5.063,
tidb,15.98,2751,1,5.623,
tidb,15.98,2752,1,5.585,
tidb,15.99,2753,1,5.756,
tidb,15.99,2754,1,8.749,
tidb,16.00,2755,1,5.662,
tidb,16.01,2756,1,5.500,
tidb,16.02,2757,1,5.516,
tidb,16.02,2758,1,6.352,
tidb,16.03,2759,1,6.406,
tidb,16.03,2760,1,6.591,
tidb,16.04,2761,1,6.981,
tidb,16.05,2762,1,6.896,
tidb,16.05,2763,1,7.809,
tidb,16.06,2764,1,6.393,
tidb,16.07,2765,1,6.703,
tidb,16.08,2766,1,6.819,
tidb,16.08,2767,1,7.485,
tidb,16.09,2768,1,6.747,
tidb,16.10,2769,1,3.969,
tidb,16.10,2770,1,4.301,
tidb,16.10,2771,1,4.492,
tidb,16.11,2772,1,5.022,
tidb,16.11,2773,1,5.155,
tidb,16.12,2774,1,4.659,
tidb,16.12,2775,1,4.202,
tidb,16.13,2776,1,3.831,
tidb,16.13,2777,1,4.250,
tidb,16.14,2778,1,4.127,
tidb,16.14,2779,1,4.015,
tidb,16.14,2780,1,4.030,
tidb,16.15,2781,1,4.197,
tidb,16.15,2782,1,4.227,
tidb,16.16,2783,1,4.852,
tidb,16.16,2784,1,5.219,
tidb,16.17,2785,1,4.428,
tidb,16.17,2786,1,4.270,
tidb,16.18,2787,1,4.250,
tidb,16.18,2788,1,4.715,
tidb,16.19,2789,1,4.002,
tidb,16.19,2790,1,3.708,
tidb,16.19,2791,1,4.429,
tidb,16.20,2792,1,4.243,
tidb,16.20,2793,1,3.919,
tidb,16.21,2794,1,4.015,
tidb,16.21,2795,1,4.261,
tidb,16.21,2796,1,3.977,
tidb,16.22,2797,1,4.160,
tidb,16.22,2798,1,4.406,
tidb,16.23,2799,1,4.785,
tidb,16.23,2800,1,5.376,
tidb,16.24,2801,1,5.606,
tidb,16.24,2802,1,5.864,
tidb,16.25,2803,1,6.458,
tidb,16.25,2804,1,3.790,
tidb,16.26,2805,1,4.781,
tidb,16.26,2806,1,7.482,
tidb,16.27,2807,1,5.952,
tidb,16.28,2808,1,6.448,
tidb,16.28,2809,1,7.048,
tidb,16.29,2810,1,6.891,
tidb,16.30,2811,1,6.585,
tidb,16.30,2812,1,6.835,
tidb,16.31,2813,1,7.027,
tidb,16.32,2814,1,6.285,
tidb,16.32,2815,1,6.938,
tidb,16.33,2816,1,7.116,
tidb,16.34,2817,1,6.088,
tidb,16.34,2818,1,6.644,
tidb,16.35,2819,1,7.165,
tidb,16.36,2820,1,7.266,
tidb,16.37,2821,1,7.121,
tidb,16.37,2822,1,7.663,
tidb,16.38,2823,1,6.264,
tidb,16.39,2824,1,5.956,
tidb,16.39,2825,1,6.759,
tidb,16.40,2826,1,6.269,
tidb,16.41,2827,1,5.881,
tidb,16.41,2828,1,5.940,
tidb,16.42,2829,1,6.327,
tidb,16.42,2830,1,7.270,
tidb,16.43,2831,1,6.449,
tidb,16.44,2832,1,6.872,
tidb,16.45,2833,1,7.506,
tidb,16.45,2834,1,8.066,
tidb,16.46,2835,1,7.331,
tidb,16.47,2836,1,6.156,
tidb,16.47,2837,1,6.346,
tidb,16.48,2838,1,7.371,
tidb,16.49,2839,1,6.680,
tidb,16.50,2840,1,6.291,
tidb,16.50,2841,1,5.515,
tidb,16.51,2842,1,7.886,
tidb,16.52,2843,1,5.237,
tidb,16.52,2844,1,6.379,
tidb,16.53,2845,1,4.471,
tidb,16.53,2846,1,4.784,
tidb,16.54,2847,1,4.071,
tidb,16.54,2848,1,4.192,
tidb,16.54,2849,1,3.701,
tidb,16.55,2850,1,4.124,
tidb,16.55,2851,1,4.369,
tidb,16.56,2852,1,4.942,
tidb,16.56,2853,1,4.810,
tidb,16.57,2854,1,5.057,
tidb,16.57,2855,1,4.669,
tidb,16.58,2856,1,5.019,
tidb,16.58,2857,1,6.211,
tidb,16.59,2858,1,5.843,
tidb,16.59,2859,1,5.371,
tidb,16.60,2860,1,6.365,
tidb,16.61,2861,1,15.474,
tidb,16.62,2862,1,7.442,
tidb,16.63,2863,1,4.826,
tidb,16.63,2864,1,4.562,
tidb,16.64,2865,1,4.496,
tidb,16.64,2866,1,4.844,
tidb,16.65,2867,1,6.029,
tidb,16.65,2868,1,4.471,
tidb,16.66,2869,1,4.479,
tidb,16.66,2870,1,4.107,
tidb,16.67,2871,1,4.323,
tidb,16.67,2872,1,4.629,
tidb,16.68,2873,1,4.877,
tidb,16.68,2874,1,5.460,
tidb,16.69,2875,1,5.632,
tidb,16.69,2876,1,5.686,
tidb,16.70,2877,1,5.696,
tidb,16.70,2878,1,5.723,
tidb,16.71,2879,1,6.666,
tidb,16.72,2880,1,6.474,
tidb,16.72,2881,1,5.838,
tidb,16.73,2882,1,6.868,
tidb,16.73,2883,1,7.542,
tidb,16.74,2884,1,6.222,
tidb,16.75,2885,1,6.368,
tidb,16.76,2886,1,5.714,
tidb,16.76,2887,1,6.280,
tidb,16.77,2888,1,5.490,
tidb,16.77,2889,1,5.423,
tidb,16.78,2890,1,6.372,
tidb,16.78,2891,1,6.105,
tidb,16.79,2892,1,6.357,
tidb,16.80,2893,1,5.212,
tidb,16.80,2894,1,4.056,
tidb,16.81,2895,1,4.144,
tidb,16.81,2896,1,3.997,
tidb,16.81,2897,1,4.245,
tidb,16.82,2898,1,3.846,
tidb,16.82,2899,1,4.169,
tidb,16.83,2900,1,4.132,
tidb,16.83,2901,1,4.862,
tidb,16.84,2902,1,4.747,
tidb,16.84,2903,1,5.678,
tidb,16.85,2904,1,6.098,
tidb,16.85,2905,1,5.256,
tidb,16.86,2906,1,5.047,
tidb,16.86,2907,1,5.442,
tidb,16.87,2908,1,5.453,
tidb,16.87,2909,1,6.017,
tidb,16.88,2910,1,6.332,
tidb,16.89,2911,1,6.906,
tidb,16.89,2912,1,7.177,
tidb,16.90,2913,1,7.197,
tidb,16.91,2914,1,7.116,
tidb,16.92,2915,1,6.233,
tidb,16.92,2916,1,7.020,
tidb,16.93,2917,1,7.203,
tidb,16.94,2918,1,7.319,
tidb,16.94,2919,1,6.979,
tidb,16.95,2920,1,7.337,
tidb,16.96,2921,1,7.620,
tidb,16.97,2922,1,9.048,
tidb,16.97,2923,1,6.996,
tidb,16.98,2924,1,6.935,
tidb,16.99,2925,1,7.144,
tidb,17.00,2926,1,6.870,
tidb,17.00,2927,1,6.638,
tidb,17.01,2928,1,6.380,
tidb,17.02,2929,1,6.587,
tidb,17.02,2930,1,6.327,
tidb,17.03,2931,1,6.253,
tidb,17.03,2932,1,7.203,
tidb,17.04,2933,1,6.743,
tidb,17.05,2934,1,7.323,
tidb,17.06,2935,1,8.583,
tidb,17.06,2936,1,7.037,
tidb,17.07,2937,1,6.595,
tidb,17.08,2938,1,7.697,
tidb,17.09,2939,1,5.982,
tidb,17.09,2940,1,6.559,
tidb,17.10,2941,1,6.415,
tidb,17.11,2942,1,6.885,
tidb,17.11,2943,1,6.406,
tidb,17.12,2944,1,5.915,
tidb,17.12,2945,1,5.804,
tidb,17.13,2946,1,6.586,
tidb,17.14,2947,1,5.480,
tidb,17.14,2948,1,5.225,
tidb,17.15,2949,1,5.726,
tidb,17.15,2950,1,6.860,
tidb,17.16,2951,1,6.796,
tidb,17.17,2952,1,6.726,
tidb,17.17,2953,1,6.907,
tidb,17.18,2954,1,6.921,
tidb,17.19,2955,1,7.108,
tidb,17.20,2956,1,6.981,
tidb,17.20,2957,1,6.297,
tidb,17.21,2958,1,6.459,
tidb,17.22,2959,1,5.326,
tidb,17.22,2960,1,4.478,
tidb,17.23,2961,1,6.720,
tidb,17.23,2962,1,10.552,
tidb,17.24,2963,1,6.601,
tidb,17.25,2964,1,6.311,
tidb,17.26,2965,1,8.129,
tidb,17.26,2966,1,4.678,
tidb,17.27,2967,1,4.874,
tidb,17.27,2968,1,4.609,
tidb,17.28,2969,1,4.659,
tidb,17.28,2970,1,4.561,
tidb,17.29,2971,1,4.320,
tidb,17.29,2972,1,4.275,
tidb,17.30,2973,1,4.496,
tidb,17.30,2974,1,4.443,
tidb,17.30,2975,1,4.492,
tidb,17.31,2976,1,4.621,
tidb,17.31,2977,1,4.658,
tidb,17.32,2978,1,4.608,
tidb,17.32,2979,1,4.290,
tidb,17.33,2980,1,4.329,
tidb,17.33,2981,1,4.793,
tidb,17.34,2982,1,4.618,
tidb,17.34,2983,1,5.111,
tidb,17.35,2984,1,5.461,
tidb,17.35,2985,1,4.889,
tidb,17.36,2986,1,4.781,
tidb,17.36,2987,1,4.664,
tidb,17.37,2988,1,4.648,
tidb,17.37,2989,1,4.864,
tidb,17.38,2990,1,4.426,
tidb,17.38,2991,1,4.882,
tidb,17.39,2992,1,4.520,
tidb,17.39,2993,1,4.544,
tidb,17.39,2994,1,4.298,
tidb,17.40,2995,1,4.939,
tidb,17.40,2996,1,4.750,
tidb,17.41,2997,1,4.391,
tidb,17.41,2998,1,4.333,
tidb,17.42,2999,1,4.621,
tidb,17.42,3000,1,4.657,
tidb,17.43,3001,1,4.597,
tidb,17.43,3002,1,4.609,
tidb,17.44,3003,1,5.137,
tidb,17.44,3004,1,4.621,
tidb,17.45,3005,1,4.773,
tidb,17.45,3006,1,4.362,
tidb,17.46,3007,1,4.758,
tidb,17.46,3008,1,4.365,
tidb,17.46,3009,1,4.422,
tidb,17.47,3010,1,4.529,
tidb,17.47,3011,1,4.498,
tidb,17.48,3012,1,4.972,
tidb,17.48,3013,1,4.802,
tidb,17.49,3014,1,4.546,
tidb,17.49,3015,1,4.570,
tidb,17.50,3016,1,4.477,
tidb,17.50,3017,1,4.678,
tidb,17.51,3018,1,6.926,
tidb,17.51,3019,1,4.669,
tidb,17.52,3020,1,5.022,
tidb,17.52,3021,1,5.396,
tidb,17.53,3022,1,4.687,
tidb,17.53,3023,1,4.914,
tidb,17.54,3024,1,5.314,
tidb,17.54,3025,1,6.124,
tidb,17.55,3026,1,4.762,
tidb,17.55,3027,1,4.676,
tidb,17.56,3028,1,4.518,
tidb,17.56,3029,1,6.270,
tidb,17.57,3030,1,4.258,
tidb,17.57,3031,1,5.049,
tidb,17.58,3032,1,4.557,
tidb,17.58,3033,1,4.974,
tidb,17.59,3034,1,4.596,
tidb,17.59,3035,1,4.482,
tidb,17.60,3036,1,4.508,
tidb,17.60,3037,1,5.291,
tidb,17.61,3038,1,4.785,
tidb,17.61,3039,1,4.775,
tidb,17.62,3040,1,4.756,
tidb,17.62,3041,1,4.450,
tidb,17.63,3042,1,4.726,
tidb,17.63,3043,1,5.657,
tidb,17.64,3044,1,5.207,
tidb,17.64,3045,1,4.346,
tidb,17.65,3046,1,4.342,
tidb,17.65,3047,1,4.434,
tidb,17.66,3048,1,4.748,
tidb,17.66,3049,1,4.484,
tidb,17.66,3050,1,4.317,
tidb,17.67,3051,1,4.973,
tidb,17.67,3052,1,4.914,
tidb,17.68,3053,1,4.723,
tidb,17.68,3054,1,4.470,
tidb,17.69,3055,1,4.325,
tidb,17.69,3056,1,4.924,
tidb,17.70,3057,1,4.642,
tidb,17.70,3058,1,4.447,
tidb,17.71,3059,1,4.646,
tidb,17.71,3060,1,5.208,
tidb,17.72,3061,1,4.806,
tidb,17.72,3062,1,5.207,
tidb,17.73,3063,1,5.789,
tidb,17.73,3064,1,8.096,
tidb,17.74,3065,1,6.678,
tidb,17.75,3066,1,6.446,
tidb,17.75,3067,1,5.976,
tidb,17.76,3068,1,7.467,
tidb,17.77,3069,1,6.246,
tidb,17.77,3070,1,6.211,
tidb,17.78,3071,1,5.747,
tidb,17.79,3072,1,5.858,
tidb,17.79,3073,1,5.749,
tidb,17.80,3074,1,7.779,
tidb,17.81,3075,1,5.659,
tidb,17.81,3076,1,5.347,
tidb,17.82,3077,1,5.323,
tidb,17.82,3078,1,5.223,
tidb,17.83,3079,1,5.655,
tidb,17.83,3080,1,4.777,
tidb,17.84,3081,1,5.843,
tidb,17.84,3082,1,6.274,
tidb,17.85,3083,1,7.751,
tidb,17.86,3084,1,5.758,
tidb,17.86,3085,1,5.039,
tidb,17.87,3086,1,5.464,
tidb,17.87,3087,1,4.958,
tidb,17.88,3088,1,5.580,
tidb,17.88,3089,1,5.716,
tidb,17.89,3090,1,5.730,
tidb,17.90,3091,1,6.795,
tidb,17.90,3092,1,6.227,
tidb,17.91,3093,1,6.541,
tidb,17.92,3094,1,5.938,
tidb,17.92,3095,1,6.029,
tidb,17.93,3096,1,6.602,
tidb,17.93,3097,1,6.360,
tidb,17.94,3098,1,4.603,
tidb,17.95,3099,1,3.815,
tidb,17.95,3100,1,4.398,
tidb,17.95,3101,1,4.946,
tidb,17.96,3102,1,5.044,
tidb,17.96,3103,1,6.550,
tidb,17.97,3104,1,5.731,
tidb,17.98,3105,1,5.445,
tidb,17.98,3106,1,5.829,
tidb,17.99,3107,1,5.753,
tidb,17.99,3108,1,6.372,
tidb,18.00,3109,1,6.934,
tidb,18.01,3110,1,6.664,
tidb,18.01,3111,1,6.801,
tidb,18.02,3112,1,6.846,
tidb,18.03,3113,1,7.044,
tidb,18.03,3114,1,6.825,
tidb,18.04,3115,1,7.070,
tidb,18.05,3116,1,7.278,
tidb,18.06,3117,1,7.374,
tidb,18.06,3118,1,6.990,
tidb,18.07,3119,1,6.116,
tidb,18.08,3120,1,6.058,
tidb,18.08,3121,1,6.154,
tidb,18.09,3122,1,5.668,
tidb,18.09,3123,1,5.384,
tidb,18.10,3124,1,4.722,
tidb,18.10,3125,1,4.490,
tidb,18.11,3126,1,4.316,
tidb,18.11,3127,1,4.450,
tidb,18.12,3128,1,4.793,
tidb,18.12,3129,1,4.830,
tidb,18.13,3130,1,5.065,
tidb,18.13,3131,1,5.491,
tidb,18.14,3132,1,6.407,
tidb,18.14,3133,1,6.401,
tidb,18.15,3134,1,6.157,
tidb,18.16,3135,1,6.918,
tidb,18.16,3136,1,6.461,
tidb,18.17,3137,1,6.953,
tidb,18.18,3138,1,6.615,
tidb,18.18,3139,1,7.538,
tidb,18.19,3140,1,7.595,
tidb,18.20,3141,1,8.091,
tidb,18.21,3142,1,12.613,
tidb,18.22,3143,1,7.359,
tidb,18.23,3144,1,7.345,
tidb,18.24,3145,1,7.501,
tidb,18.24,3146,1,7.921,
tidb,18.25,3147,1,7.698,
tidb,18.26,3148,1,6.759,
tidb,18.27,3149,1,6.684,
tidb,18.27,3150,1,7.316,
tidb,18.28,3151,1,7.092,
tidb,18.29,3152,1,7.712,
tidb,18.29,3153,1,7.583,
tidb,18.30,3154,1,7.020,
tidb,18.31,3155,1,7.192,
tidb,18.32,3156,1,7.055,
tidb,18.32,3157,1,7.807,
tidb,18.33,3158,1,8.274,
tidb,18.34,3159,1,7.672,
tidb,18.35,3160,1,7.410,
tidb,18.36,3161,1,7.634,
tidb,18.36,3162,1,8.613,
tidb,18.37,3163,1,7.239,
tidb,18.38,3164,1,6.569,
tidb,18.39,3165,1,7.237,
tidb,18.39,3166,1,7.456,
tidb,18.40,3167,1,7.684,
tidb,18.41,3168,1,6.951,
tidb,18.42,3169,1,4.678,
tidb,18.42,3170,1,4.599,
tidb,18.42,3171,1,4.987,
tidb,18.43,3172,1,5.572,
tidb,18.44,3173,1,5.388,
tidb,18.44,3174,1,5.294,
tidb,18.45,3175,1,5.785,
tidb,18.45,3176,1,6.797,
tidb,18.46,3177,1,7.199,
tidb,18.47,3178,1,7.238,
tidb,18.47,3179,1,5.338,
tidb,18.48,3180,1,4.209,
tidb,18.48,3181,1,4.520,
tidb,18.49,3182,1,4.358,
tidb,18.49,3183,1,4.771,
tidb,18.50,3184,1,5.388,
tidb,18.50,3185,1,5.133,
tidb,18.51,3186,1,5.947,
tidb,18.51,3187,1,4.956,
tidb,18.52,3188,1,5.647,
tidb,18.52,3189,1,4.572,
tidb,18.53,3190,1,4.819,
tidb,18.53,3191,1,5.422,
tidb,18.54,3192,1,4.957,
tidb,18.54,3193,1,5.656,
tidb,18.55,3194,1,5.677,
tidb,18.56,3195,1,4.553,
tidb,18.56,3196,1,4.347,
tidb,18.56,3197,1,4.340,
tidb,18.57,3198,1,4.420,
tidb,18.57,3199,1,4.344,
tidb,18.58,3200,1,4.345,
tidb,18.58,3201,1,6.665,
tidb,18.59,3202,1,5.682,
tidb,18.59,3203,1,5.726,
tidb,18.60,3204,1,5.561,
tidb,18.61,3205,1,6.157,
tidb,18.61,3206,1,6.107,
tidb,18.62,3207,1,5.467,
tidb,18.62,3208,1,5.363,
tidb,18.63,3209,1,5.966,
tidb,18.63,3210,1,6.195,
tidb,18.64,3211,1,6.794,
tidb,18.65,3212,1,6.810,
tidb,18.65,3213,1,6.688,
tidb,18.66,3214,1,7.041,
tidb,18.67,3215,1,7.361,
tidb,18.68,3216,1,6.940,
tidb,18.68,3217,1,12.910,
tidb,18.70,3218,1,4.849,
tidb,18.70,3219,1,4.161,
tidb,18.70,3220,1,4.119,
tidb,18.71,3221,1,4.071,
tidb,18.71,3222,1,4.297,
tidb,18.72,3223,1,4.423,
tidb,18.72,3224,1,4.536,
tidb,18.73,3225,1,4.354,
tidb,18.73,3226,1,4.830,
tidb,18.74,3227,1,4.516,
tidb,18.74,3228,1,4.935,
tidb,18.75,3229,1,4.805,
tidb,18.75,3230,1,5.415,
tidb,18.76,3231,1,5.340,
tidb,18.76,3232,1,5.463,
tidb,18.77,3233,1,5.138,
tidb,18.77,3234,1,4.287,
tidb,18.78,3235,1,4.386,
tidb,18.78,3236,1,4.492,
tidb,18.78,3237,1,4.864,
tidb,18.79,3238,1,5.071,
tidb,18.79,3239,1,5.412,
tidb,18.80,3240,1,5.599,
tidb,18.81,3241,1,6.158,
tidb,18.81,3242,1,6.163,
tidb,18.82,3243,1,5.422,
tidb,18.82,3244,1,5.057,
tidb,18.83,3245,1,4.633,
tidb,18.83,3246,1,4.964,
tidb,18.84,3247,1,5.220,
tidb,18.84,3248,1,5.387,
tidb,18.85,3249,1,5.784,
tidb,18.86,3250,1,5.785,
tidb,18.86,3251,1,6.231,
tidb,18.87,3252,1,6.392,
tidb,18.87,3253,1,7.005,
tidb,18.88,3254,1,6.337,
tidb,18.89,3255,1,6.645,
tidb,18.89,3256,1,6.689,
tidb,18.90,3257,1,6.313,
tidb,18.91,3258,1,7.261,
tidb,18.91,3259,1,7.222,
tidb,18.92,3260,1,7.284,
tidb,18.93,3261,1,7.150,
tidb,18.94,3262,1,7.402,
tidb,18.94,3263,1,13.241,
tidb,18.96,3264,1,7.708,
tidb,18.96,3265,1,7.654,
tidb,18.97,3266,1,8.191,
tidb,18.98,3267,1,7.574,
tidb,18.99,3268,1,7.854,
tidb,19.00,3269,1,7.054,
tidb,19.00,3270,1,7.723,
tidb,19.01,3271,1,7.587,
tidb,19.02,3272,1,7.053,
tidb,19.03,3273,1,7.156,
tidb,19.03,3274,1,7.126,
tidb,19.04,3275,1,7.069,
tidb,19.05,3276,1,7.261,
tidb,19.05,3277,1,8.833,
tidb,19.06,3278,1,8.203,
tidb,19.07,3279,1,7.219,
tidb,19.08,3280,1,5.750,
tidb,19.08,3281,1,6.873,
tidb,19.09,3282,1,7.597,
tidb,19.10,3283,1,6.661,
tidb,19.11,3284,1,6.328,
tidb,19.11,3285,1,6.850,
tidb,19.12,3286,1,7.231,
tidb,19.13,3287,1,6.120,
