engine,elapsed_s,txn_index,success,latency_ms,error_message
spanner,5.05,543,1,12.151,
spanner,5.06,544,1,12.979,
spanner,5.08,545,1,13.552,
spanner,5.09,546,1,14.422,
spanner,5.10,547,1,15.482,
spanner,5.12,548,1,13.829,
spanner,5.13,549,1,15.254,
spanner,5.15,550,1,14.269,
spanner,5.16,551,1,10.970,
spanner,5.17,552,1,12.655,
spanner,5.19,553,1,8.173,
spanner,5.20,554,1,7.291,
spanner,5.20,555,1,7.348,
spanner,5.21,556,1,6.877,
spanner,5.22,557,1,6.471,
spanner,5.22,558,1,6.651,
spanner,5.23,559,1,6.435,
spanner,5.24,560,1,6.999,
spanner,5.24,561,1,7.209,
spanner,5.25,562,1,6.888,
spanner,5.26,563,1,7.404,
spanner,5.27,564,1,6.424,
spanner,5.27,565,1,6.438,
spanner,5.28,566,1,6.053,
spanner,5.28,567,1,6.178,
spanner,5.29,568,1,6.575,
spanner,5.30,569,1,6.539,
spanner,5.30,570,1,6.350,
spanner,5.31,571,1,5.967,
spanner,5.32,572,1,5.836,
spanner,5.32,573,1,7.178,
spanner,5.33,574,1,7.817,
spanner,5.34,575,1,11.163,
spanner,5.35,576,1,6.781,
spanner,5.36,577,1,7.021,
spanner,5.36,578,1,6.928,
spanner,5.37,579,1,8.693,
spanner,5.38,580,1,8.709,
spanner,5.39,581,1,9.328,
spanner,5.40,582,1,10.682,
spanner,5.41,583,1,8.394,
spanner,5.42,584,1,7.847,
spanner,5.42,585,1,9.336,
spanner,5.43,586,1,10.134,
spanner,5.44,587,1,10.332,
spanner,5.45,588,1,10.535,
spanner,5.46,589,1,11.065,
spanner,5.47,590,1,8.020,
spanner,5.48,591,1,6.158,
spanner,5.49,592,1,6.380,
spanner,5.50,593,1,5.998,
spanner,5.50,594,1,6.988,
spanner,5.51,595,1,7.334,
spanner,5.52,596,1,7.398,
spanner,5.52,597,1,7.646,
spanner,5.53,598,1,7.778,
spanner,5.54,599,1,7.422,
spanner,5.55,600,1,8.749,
spanner,5.55,601,1,10.159,
spanner,5.57,602,1,10.512,
spanner,5.58,603,1,10.637,
spanner,5.59,604,1,9.277,
spanner,5.60,605,1,8.196,
spanner,5.60,606,1,7.328,
spanner,5.61,607,1,8.541,
spanner,5.62,608,1,8.371,
spanner,5.63,609,1,11.428,
spanner,5.64,610,1,10.962,
spanner,5.65,611,1,11.649,
spanner,5.66,612,1,12.499,
spanner,5.67,613,1,10.325,
spanner,5.69,614,1,10.526,
spanner,5.70,615,1,10.890,
spanner,5.71,616,1,10.004,
spanner,5.72,617,1,7.397,
spanner,5.72,618,1,6.573,
spanner,5.73,619,1,6.312,
spanner,5.74,620,1,6.975,
spanner,5.74,621,1,6.761,
spanner,5.75,622,1,7.370,
spanner,5.76,623,1,6.381,
spanner,5.76,624,1,7.652,
spanner,5.77,625,1,6.758,
spanner,5.78,626,1,6.926,
spanner,5.79,627,1,7.284,
spanner,5.79,628,1,7.752,
spanner,5.80,629,1,7.585,
spanner,5.81,630,1,7.052,
spanner,5.82,631,1,8.198,
spanner,5.82,632,1,8.230,
spanner,5.83,633,1,9.855,
spanner,5.84,634,1,11.315,
spanner,5.85,635,1,11.680,
spanner,5.87,636,1,11.008,
spanner,5.88,637,1,11.245,
spanner,5.89,638,1,10.756,
spanner,5.90,639,1,10.905,
spanner,5.91,640,1,11.596,
spanner,5.92,641,1,11.240,
spanner,5.93,642,1,10.251,
spanner,5.94,643,1,7.929,
spanner,5.95,644,1,7.331,
spanner,5.96,645,1,8.086,
spanner,5.97,646,1,9.078,
spanner,5.98,647,1,11.010,
spanner,5.99,648,1,8.515,
spanner,5.99,649,1,8.826,
spanner,6.00,650,1,7.833,
spanner,6.01,651,1,7.043,
spanner,6.02,652,1,6.986,
spanner,6.03,653,1,9.026,
spanner,6.03,654,1,9.092,
spanner,6.04,655,1,9.738,
spanner,6.05,656,1,9.970,
spanner,6.06,657,1,9.895,
spanner,6.07,658,1,12.151,
spanner,6.09,659,1,11.719,
spanner,6.10,660,1,10.022,
spanner,6.11,661,1,11.636,
spanner,6.12,662,1,11.888,
spanner,6.13,663,1,7.722,
spanner,6.14,664,1,7.660,
spanner,6.15,665,1,7.340,
spanner,6.15,666,1,7.316,
spanner,6.16,667,1,7.282,
spanner,6.17,668,1,7.209,
spanner,6.18,669,1,8.479,
spanner,6.18,670,1,7.346,
spanner,6.19,671,1,7.622,
spanner,6.20,672,1,8.760,
spanner,6.21,673,1,10.846,
spanner,6.22,674,1,9.099,
spanner,6.23,675,1,11.179,
spanner,6.24,676,1,12.333,
spanner,6.25,677,1,11.801,
spanner,6.26,678,1,9.459,
spanner,6.27,679,1,7.683,
spanner,6.28,680,1,7.403,
spanner,6.29,681,1,7.139,
spanner,6.30,682,1,8.809,
spanner,6.30,683,1,9.798,
spanner,6.31,684,1,10.584,
spanner,6.32,685,1,11.938,
spanner,6.34,686,1,12.198,
spanner,6.35,687,1,11.303,
spanner,6.36,688,1,12.721,
spanner,6.37,689,1,12.439,
spanner,6.39,690,1,11.443,
spanner,6.40,691,1,11.417,
spanner,6.41,692,1,10.855,
spanner,6.42,693,1,11.475,
spanner,6.43,694,1,11.642,
spanner,6.44,695,1,11.425,
spanner,6.45,696,1,12.705,
spanner,6.47,697,1,12.227,
spanner,6.48,698,1,10.643,
spanner,6.49,699,1,9.160,
spanner,6.50,700,1,8.121,
spanner,6.51,701,1,9.339,
spanner,6.52,702,1,11.008,
spanner,6.53,703,1,8.825,
spanner,6.54,704,1,8.537,
spanner,6.55,705,1,8.232,
spanner,6.55,706,1,8.730,
spanner,6.56,707,1,7.458,
spanner,6.57,708,1,9.630,
spanner,6.58,709,1,10.460,
spanner,6.59,710,1,9.862,
spanner,6.60,711,1,10.712,
spanner,6.61,712,1,11.246,
spanner,6.62,713,1,10.855,
spanner,6.63,714,1,11.319,
spanner,6.64,715,1,11.802,
spanner,6.66,716,1,9.845,
spanner,6.67,717,1,10.171,
spanner,6.68,718,1,10.772,
spanner,6.69,719,1,12.038,
spanner,6.70,720,1,9.943,
spanner,6.71,721,1,8.791,
spanner,6.72,722,1,10.273,
spanner,6.73,723,1,9.996,
spanner,6.74,724,1,9.820,
spanner,6.75,725,1,8.337,
spanner,6.76,726,1,8.218,
spanner,6.76,727,1,8.071,
spanner,6.77,728,1,8.121,
spanner,6.78,729,1,8.220,
spanner,6.79,730,1,8.293,
spanner,6.80,731,1,8.544,
spanner,6.81,732,1,8.897,
spanner,6.81,733,1,8.505,
spanner,6.82,734,1,8.102,
spanner,6.83,735,1,8.034,
spanner,6.84,736,1,7.826,
spanner,6.85,737,1,8.108,
spanner,6.86,738,1,8.229,
spanner,6.86,739,1,8.334,
spanner,6.87,740,1,8.198,
spanner,6.88,741,1,8.572,
spanner,6.89,742,1,9.740,
spanner,6.90,743,1,8.612,
spanner,6.91,744,1,8.695,
spanner,6.92,745,1,7.920,
spanner,6.92,746,1,10.263,
spanner,6.93,747,1,10.599,
spanner,6.94,748,1,12.656,
spanner,6.96,749,1,14.110,
spanner,6.97,750,1,12.989,
spanner,6.98,751,1,13.679,
spanner,7.00,752,1,11.961,
spanner,7.01,753,1,11.572,
spanner,7.02,754,1,9.325,
spanner,7.03,755,1,10.978,
spanner,7.04,756,1,13.466,
spanner,7.06,757,1,12.004,
spanner,7.07,758,1,12.978,
spanner,7.08,759,1,12.468,
spanner,7.09,760,1,12.320,
spanner,7.11,761,1,11.396,
spanner,7.12,762,1,10.701,
spanner,7.13,763,1,10.488,
spanner,7.14,764,1,14.836,
spanner,7.15,765,1,10.469,
spanner,7.16,766,1,8.798,
spanner,7.17,767,1,8.699,
spanner,7.18,768,1,8.794,
spanner,7.19,769,1,8.762,
spanner,7.20,770,1,9.409,
spanner,7.21,771,1,8.852,
spanner,7.22,772,1,9.152,
spanner,7.23,773,1,11.385,
spanner,7.24,774,1,10.357,
spanner,7.25,775,1,12.145,
spanner,7.26,776,1,8.408,
spanner,7.27,777,1,7.152,
spanner,7.28,778,1,7.935,
spanner,7.28,779,1,7.355,
spanner,7.29,780,1,9.092,
spanner,7.30,781,1,13.381,
spanner,7.31,782,1,10.080,
spanner,7.32,783,1,7.408,
spanner,7.33,784,1,9.451,
spanner,7.34,785,1,7.275,
spanner,7.35,786,1,6.462,
spanner,7.36,787,1,7.107,
spanner,7.36,788,1,8.436,
spanner,7.37,789,1,8.756,
spanner,7.38,790,1,12.001,
spanner,7.39,791,1,9.843,
spanner,7.40,792,1,10.239,
spanner,7.41,793,1,11.319,
spanner,7.42,794,1,9.923,
spanner,7.43,795,1,8.194,
spanner,7.44,796,1,6.978,
spanner,7.45,797,1,7.211,
spanner,7.46,798,1,9.730,
spanner,7.47,799,1,10.112,
spanner,7.48,800,1,9.113,
spanner,7.48,801,1,9.547,
spanner,7.49,802,1,7.812,
spanner,7.50,803,1,6.287,
spanner,7.51,804,1,6.761,
spanner,7.52,805,1,7.440,
spanner,7.52,806,1,5.672,
spanner,7.53,807,1,6.157,
spanner,7.53,808,1,7.146,
spanner,7.54,809,1,6.168,
spanner,7.55,810,1,5.663,
spanner,7.55,811,1,6.653,
spanner,7.56,812,1,7.190,
spanner,7.57,813,1,7.054,
spanner,7.57,814,1,7.487,
spanner,7.58,815,1,6.821,
